Package Name,Package Version,Code Coverage,CVE Analysis Safety,Static Code Analysis Status,Dynamic Program Analysis Status
kernel-module-snd-soc-rpi-simple-soundcard-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,1,22,43,33
kernel-module-snd-soc-rpi-wm8804-soundcard-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,52,52,94,68
kernel-module-snd-soc-sgtl5000-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,4,20,7,49
kernel-module-snd-soc-sigmadsp-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,59,4,42,21
kernel-module-snd-soc-sigmadsp-i2c-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,31,78,27,90
kernel-module-snd-soc-simple-card-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,36,36,20,15
kernel-module-snd-soc-simple-card-utils-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,25,62,65,69
kernel-module-snd-soc-spdif-rx-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,86,27,21,54
kernel-module-snd-soc-spdif-tx-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,69,65,67,2
kernel-module-snd-soc-tas5713-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,14,2,32,17
kernel-module-snd-soc-tas571x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,15,64,11,39
kernel-module-snd-soc-tlv320aic32x4-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,80,36,24,43
kernel-module-snd-soc-tlv320aic32x4-i2c-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,11,80,100,72
kernel-module-snd-soc-tlv320aic3x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,5,69,62,66
kernel-module-snd-soc-tlv320aic3x-i2c-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,100,76,71,25
kernel-module-snd-soc-tpa6130a2-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,80,15,14,94
kernel-module-snd-soc-wm-adsp-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,70,30,83,97
kernel-module-snd-soc-wm5102-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,11,25,4,36
kernel-module-snd-soc-wm8731-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,74,66,54,85
kernel-module-snd-soc-wm8741-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,75,96,64,79
kernel-module-snd-soc-wm8804-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,44,69,36,12
kernel-module-snd-soc-wm8804-i2c-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,95,19,20,98
kernel-module-snd-soc-wm8960-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,97,71,60,79
kernel-module-snd-ua101-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,74,98,1,29
kernel-module-snd-usb-6fire-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,0,77,8,92
kernel-module-snd-usb-caiaq-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,23,97,54,24
kernel-module-snd-usb-hiface-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,65,39,77,25
kernel-module-snd-usb-line6-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,99,17,22,46
kernel-module-snd-usb-toneport-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,98,82,23,38
kernel-module-snd-virmidi-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,48,54,37,14
kernel-module-sony-btf-mpx-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,57,6,26,19
kernel-module-sp2-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,100,88,23,8
kernel-module-sp887x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,17,58,19,75
kernel-module-spcp8x5-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,82,84,97,12
kernel-module-speakup-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,3,28,60,20
kernel-module-speakup-soft-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,83,35,6,97
kernel-module-speedtch-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,58,43,81,57
kernel-module-spi-bcm2835-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,77,54,56,4
kernel-module-spi-bcm2835aux-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,68,96,88,98
kernel-module-spi-bitbang-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,40,67,53,91
kernel-module-spi-gpio-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,10,33,30,81
kernel-module-spi-nor-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,22,7,48,8
kernel-module-spidev-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,47,91,77,4
kernel-module-spinand-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,7,76,60,61
kernel-module-sps30-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,16,59,68,71
kernel-module-sps30-i2c-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,52,40,93,63
kernel-module-squashfs-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,17,48,2,33
kernel-module-sr-mod-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,9,84,15,81
kernel-module-sr9700-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,57,55,61,84
kernel-module-sr9800-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,95,71,42,87
kernel-module-ssb-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,20,25,12,30
kernel-module-ssd1307fb-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,85,34,28,65
kernel-module-ssu100-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,45,72,74,45
kernel-module-st-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,25,65,94,97
kernel-module-st-drv-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,92,93,44,78
kernel-module-st-nci-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,57,87,97,32
kernel-module-st-nci-i2c-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,20,55,7,93
kernel-module-st-nci-spi-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,96,73,38,48
kernel-module-st21nfca-hci-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,29,84,21,0
kernel-module-st21nfca-i2c-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,12,13,53,27
kernel-module-st7586-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,40,7,51,15
kernel-module-st7735r-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,15,21,87,29
kernel-module-st95hf-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,23,80,37,17
kernel-module-stb0899-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,31,31,18,57
kernel-module-stb6000-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,3,87,41,96
kernel-module-stb6100-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,84,67,81,10
kernel-module-stk1160-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,7,38,43,80
kernel-module-stkwebcam-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,39,49,80,44
kernel-module-stmpe-ts-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,56,66,73,22
kernel-module-stp-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,21,92,69,17
kernel-module-streamzap-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,21,28,84,10
kernel-module-stv0288-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,31,8,37,66
kernel-module-stv0297-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,21,46,20,7
kernel-module-stv0299-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,84,85,5,70
kernel-module-stv0367-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,92,35,50,75
kernel-module-stv0900-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,30,30,98,41
kernel-module-stv090x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,46,61,91,97
kernel-module-stv0910-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,80,77,98,33
kernel-module-stv6110-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,78,35,11,40
kernel-module-stv6110x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,69,77,95,44
kernel-module-stv6111-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,40,12,65,21
kernel-module-symbolserial-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,34,83,99,86
kernel-module-syscopyarea-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,29,85,33,29
kernel-module-sysfillrect-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,50,76,74,57
kernel-module-sysimgblt-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,67,63,30,5
kernel-module-tap-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,32,29,97,40
kernel-module-tc358743-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,21,62,34,89
kernel-module-tc358762-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,46,71,60,33
kernel-module-tc90522-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,96,27,69,3
kernel-module-tca6416-keypad-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,41,47,41,85
kernel-module-tca8418-keypad-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,94,1,80,14
kernel-module-tcp-bbr-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,78,78,77,83
kernel-module-tcp-bic-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,10,31,89,15
kernel-module-tcp-diag-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,97,56,35,88
kernel-module-tcp-htcp-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,27,78,20,26
kernel-module-tcp-westwood-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,49,12,40,59
kernel-module-tda10021-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,75,95,62,95
kernel-module-tda10023-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,8,49,33,78
kernel-module-tda10048-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,64,73,98,74
kernel-module-tda1004x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,80,1,74,8
kernel-module-tda10071-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,6,28,49,81
kernel-module-tda10086-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,48,16,95,88
kernel-module-tda18212-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,80,31,23,1
kernel-module-tda18218-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,46,75,56,83
kernel-module-tda18250-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,42,83,47,68
kernel-module-tda18271-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,93,33,92,55
kernel-module-tda18271c2dd-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,35,78,59,31
kernel-module-tda665x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,71,33,68,69
kernel-module-tda8083-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,57,95,53,57
kernel-module-tda8261-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,37,43,51,77
kernel-module-tda826x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,83,69,76,65
kernel-module-tda827x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,43,12,27,72
kernel-module-tda8290-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,13,54,18,51
kernel-module-tda9887-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,6,66,21,66
kernel-module-tea575x-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,1,14,29,43
kernel-module-tea5761-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,34,83,54,76
kernel-module-tea5767-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,43,53,0,90
kernel-module-tef6862-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,36,83,77,12
kernel-module-ti-ads1015-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,66,63,53,26
kernel-module-ti-usb-3410-5052-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,44,59,36,91
kernel-module-tm6000-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,28,58,69,10
kernel-module-tm6000-alsa-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,71,81,50,9
kernel-module-tm6000-dvb-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,24,18,31,87
kernel-module-tmp102-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,3,35,5,53
kernel-module-tpm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,45,67,32,47
kernel-module-tpm-tis-core-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,91,88,97,81
kernel-module-tpm-tis-spi-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,38,75,69,5
kernel-module-trancevibrator-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,66,11,90,63
kernel-module-trf7970a-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,78,29,94,10
kernel-module-ts-bm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,48,48,87,92
kernel-module-ts-fsm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,26,64,95,54
kernel-module-ts-kmp-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,0,100,89,44
kernel-module-ts2020-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,47,21,35,30
kernel-module-tsl4531-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,51,48,88,81
kernel-module-ttpci-eeprom-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,64,14,47,33
kernel-module-ttusbir-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,22,84,34,43
kernel-module-tua6100-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,75,75,66,31
kernel-module-tua9001-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,23,96,15,40
kernel-module-tun-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,13,12,8,86
kernel-module-tuner-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,27,93,97,36
kernel-module-tuner-simple-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,16,25,72,50
kernel-module-tuner-types-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,35,46,70,48
kernel-module-tuner-xc2028-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,16,94,47,69
kernel-module-tunnel4-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,25,99,56,45
kernel-module-tunnel6-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,64,59,55,62
kernel-module-tveeprom-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,52,65,24,28
kernel-module-tvp5150-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,34,61,53,55
kernel-module-tw2804-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,85,79,33,90
kernel-module-tw9903-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,7,78,68,63
kernel-module-tw9906-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,37,73,38,64
kernel-module-twofish-common-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,38,85,96,38
kernel-module-twofish-generic-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,29,27,75,46
kernel-module-u-audio-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,33,11,43,50
kernel-module-u-ether-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,35,49,22,88
kernel-module-u-serial-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,99,26,70,80
kernel-module-ubi-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,17,76,83,63
kernel-module-ubifs-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,85,87,18,59
kernel-module-uda1342-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,19,63,65,79
kernel-module-udf-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,23,23,43,39
kernel-module-udl-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,70,93,28,55
kernel-module-udlfb-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,64,73,26,2
kernel-module-udp-tunnel-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,75,10,11,89
kernel-module-ueagle-atm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,41,74,82,72
kernel-module-uhid-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,94,82,7,84
kernel-module-uio-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,39,49,58,96
kernel-module-uio-pdrv-genirq-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,66,99,62,73
kernel-module-ums-alauda-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,92,44,13,54
kernel-module-ums-cypress-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,14,45,11,85
kernel-module-ums-datafab-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,21,98,93,63
kernel-module-ums-eneub6250-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,65,32,42,0
kernel-module-ums-freecom-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,24,92,61,93
kernel-module-ums-isd200-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,0,68,12,91
kernel-module-ums-jumpshot-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,96,82,89,21
kernel-module-ums-karma-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,41,42,74,73
kernel-module-ums-onetouch-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,100,68,63,14
kernel-module-ums-realtek-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,15,76,94,37
kernel-module-ums-sddr09-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,20,55,97,45
kernel-module-ums-sddr55-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,42,36,61,79
kernel-module-ums-usbat-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,64,25,26,16
kernel-module-usb-8dev-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,50,10,35,62
kernel-module-usb-debug-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,70,99,27,78
kernel-module-usb-f-acm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,96,0,3,46
kernel-module-usb-f-ecm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,50,90,32,96
kernel-module-usb-f-ecm-subset-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,71,37,1,49
kernel-module-usb-f-eem-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,44,60,87,71
kernel-module-usb-f-fs-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,76,17,88,50
kernel-module-usb-f-hid-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,28,61,57,33
kernel-module-usb-f-mass-storage-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,52,60,1,83
kernel-module-usb-f-midi-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,62,51,61,98
kernel-module-usb-f-ncm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,10,57,79,48
kernel-module-usb-f-obex-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,87,3,86,76
kernel-module-usb-f-printer-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,88,31,78,55
kernel-module-usb-f-rndis-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,13,37,63,43
kernel-module-usb-f-serial-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,43,94,23,67
kernel-module-usb-f-ss-lb-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,17,80,10,56
kernel-module-usb-f-uac1-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,16,64,19,87
kernel-module-usb-f-uac2-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,98,63,20,76
kernel-module-usb-f-uvc-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,30,3,95,82
kernel-module-usb-wwan-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,16,21,11,66
kernel-module-usb8xxx-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,56,100,21,61
kernel-module-usbatm-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,44,22,56,34
kernel-module-usbip-core-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,80,49,13,99
kernel-module-usbip-host-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,40,26,92,93
kernel-module-usbip-vudc-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,46,99,40,46
kernel-module-usblcd-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,71,36,79,52
kernel-module-usblp-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,63,76,100,32
kernel-module-usbmon-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,36,72,67,99
kernel-module-usbnet-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,52,20,75,2
kernel-module-usbsevseg-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,65,17,33,82
kernel-module-usbtest-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,25,3,32,29
kernel-module-usbtmc-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,87,62,82,46
kernel-module-usbtouchscreen-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,97,57,65,76
kernel-module-usbtv-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,49,6,53,13
kernel-module-uvcvideo-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,11,16,94,82
kernel-module-v3d-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,97,59,45,88
kernel-module-v4l2-async-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,6,55,77,1
kernel-module-v4l2-dv-timings-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,99,31,34,92
kernel-module-v4l2-fwnode-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,89,72,70,68
kernel-module-v4l2-mem2mem-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,12,19,42,24
kernel-module-v4l2-tpg-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,69,76,79,60
kernel-module-vc-sm-cma-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,34,23,54,92
kernel-module-vc4-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,97,54,63,47
kernel-module-vcan-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,75,22,38,41
kernel-module-veml6070-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,49,11,28,6
kernel-module-ves1820-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,32,93,83,94
kernel-module-ves1x93-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,63,75,1,37
kernel-module-vhci-hcd-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,66,53,81,79
kernel-module-vhost-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,99,63,72,89
kernel-module-vhost-iotlb-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,39,98,96,76
kernel-module-vhost-net-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,84,28,15,67
kernel-module-vhost-vsock-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,6,40,41,46
kernel-module-vicodec-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,88,60,1,29
kernel-module-video-mux-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,13,96,9,15
kernel-module-videobuf-core-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,70,38,96,10
kernel-module-videobuf-vmalloc-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,96,14,92,87
kernel-module-videobuf2-common-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,58,43,2,87
kernel-module-videobuf2-dma-contig-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,64,96,79,82
kernel-module-videobuf2-dma-sg-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,26,73,4,54
kernel-module-videobuf2-memops-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,44,71,60,9
kernel-module-videobuf2-v4l2-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,36,46,25,45
kernel-module-videobuf2-vmalloc-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,12,58,81,85
kernel-module-videodev-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,73,38,5,41
kernel-module-vim2m-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,94,30,94,43
kernel-module-vimc-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,72,76,29,37
kernel-module-visor-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,59,63,31,83
kernel-module-vivid-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,92,25,16,44
kernel-module-vmw-vsock-virtio-transport-common-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,48,54,67,59
kernel-module-vport-gre-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,86,91,9,63
kernel-module-vport-vxlan-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,93,99,90,12
kernel-module-vrf-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,26,60,40,24
kernel-module-vsock-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,16,81,35,88
kernel-module-vsock-diag-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,3,3,9,47
kernel-module-vsock-loopback-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,65,95,25,42
kernel-module-vsockmon-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,67,69,77,63
kernel-module-vt6656-stage-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,12,26,5,39
kernel-module-vxlan-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,23,23,79,20
kernel-module-w1-ds2406-5.15.92-v8,5.15.92+git0+509f4b9d68_14b35093ca,94,61,29,10
